SearchTerm,PageNum,Rank,Sponsered,ProductURL,Title,ASIN,SalesPrice,ListPrice,RatingsCount,AvgRating
disney,2,36,False,https://www.amazon.com/Disney-Mickey-Minnie-Sitting-Raincoat/dp/B07C5XC581/ref=sr_1_84,Disney Youth Mickey Minnie Sitting Family Rain Poncho Raincoat Keep Dry Clear,B07C5XC581,"$13
25",,167,4.4 out of 5 stars
disney,2,37,False,https://www.amazon.com/Disney-Pixar-Storybook-Collection-audiobook/dp/B06ZYGHQMF/ref=sr_1_85,Disney*Pixar Storybook Collection,B06ZYGHQMF,"$0
00",$13.67,487,4.8 out of 5 stars
disney,2,38,False,https://www.amazon.com/Disney-Graphic-Classic-Vintage-Disneyland/dp/B07V2JYXWN/ref=sr_1_86,Disney Mickey Mouse Wash Adult T-Shirt,B07V2JYXWN,"$19
99",,"3,337",4.6 out of 5 stars
disney,2,39,False,https://www.amazon.com/Loungefly-Disney-Womens-Double-Shoulder/dp/B09FJLJBCW/ref=sr_1_87,Loungefly Disney Peter Pan Glow Clock Womens Double Strap Shoulder Bag Purse,B09FJLJBCW,"$60
00",$80.00,541,4.8 out of 5 stars
disney,2,40,False,https://www.amazon.com/Princess-Stickers-Cartoon-Skateboard-Luggage/dp/B0C33H7NP8/ref=sr_1_88,"200 PCS Princess Stickers, Princess Party Favor Cartoon Movie Theme Stickers for Water Bottle Cup Laptop Bike Skateboard Luggage Box",B0C33H7NP8,"$9
99",,1,4.0 out of 5 stars
disney,2,41,False,https://www.amazon.com/Disney-Baby-Girls-Socks-Princess/dp/B08QQ5KWT9/ref=sr_1_89,"Disney Baby Girl Socks - 12 Pack Minnie Mouse, Daisy Duck, Princess Socks for Infants - Newborn Essentials for Girls (0-24M)",B08QQ5KWT9,"$9
99",,"3,417",4.7 out of 5 stars
disney,2,42,False,https://www.amazon.com/Tianas-Cookbook-Disney/dp/1368074960/ref=sr_1_90,Tiana's Cookbook,1368074960,"$12
99",$17.99,322,4.8 out of 5 stars
disney,2,43,False,https://www.amazon.com/Disney-Baby-Boys-Piece-Layette/dp/B0BQCWJN7L/ref=sr_1_91,"Disney Baby Boys' 3 or 4 Piece Layette Set - Bodysuit, Pants, Hat, Booties - Mickey Mouse, Toy Story, Pooh (0-9M)",B0BQCWJN7L,"$16
99",,116,4.7 out of 5 stars
disney,2,44,False,https://www.amazon.com/Funko-Pop-Train-Disney-Exclusive/dp/B0B82RGVV7/ref=sr_1_92,"Funko Pop! Train: Disney 100 - Woody on Luxo Ball, Woody, Amazon Exclusive",B0B82RGVV7,"$15
00",,,
disney,2,45,False,https://www.amazon.com/Luca-Feature-Jacob-Tremblay/dp/B098GQSMBL/ref=sr_1_93,Luca (Feature),B098GQSMBL,"$13
99",,"5,171",4.8 out of 5 stars
disney,2,46,False,https://www.amazon.com/Disney-Couples-Valentines-Disneyland-Graphic/dp/B07N32339N/ref=sr_1_94,Disney His Minnie Her Mickey Couples Valentines Adult Funny Disneyland Graphic T-Shirt,B07N32339N,"$17
95",,988,4.7 out of 5 stars
disney,2,47,False,https://www.amazon.com/Disney-Characters-Animal-Womens-Mineral/dp/B09RQ6VDMT/ref=sr_1_95,Disney Characters Animal Print Bow Women's Mineral Wash Short Sleeve Crop Tee,B09RQ6VDMT,"$17
95",,13,4.4 out of 5 stars
disney,2,48,False,https://www.amazon.com/Amazon-Essentials-Disney-Marvel-Regular-Fit/dp/B09G3G154Q/ref=sr_1_96,"Amazon Essentials Disney | Marvel | Star Wars Men's Regular-Fit Cotton Pique Polo Shirt, Pack of 2",B09G3G154Q,"$33
20",,316,4.5 out of 5 stars
disney,2,49,False,https://www.amazon.com/Disney-Planet-Disneyland-Graphic-T-Shirt/dp/B07N1VFRNL/ref=sr_1_97,Disney Pixar Toy Story Pizza Planet Take Out Flyer Disneyland World Tee Funny Humor Men's Graphic T-Shirt,B07N1VFRNL,"$19
95",,570,4.7 out of 5 stars
disney,2,50,False,https://www.amazon.com/Disney-Womens-Sleeve-Pajama-Mickey/dp/B0B4BQDFVP/ref=sr_1_98,Disney Women's 2 Piece Short Sleeve Shirt & Short Pajama Set,B0B4BQDFVP,"$24
50",,31,4.4 out of 5 stars
disney,2,51,False,https://www.amazon.com/Joylifetech-Handheld-Portable-Foldable-Rechargeable/dp/B09CD8KX3Q/ref=sr_1_99,"Handheld Mini Fan, Portable Foldable Fan with Power Bank, USB Rechargeable Small Pocket Fan, Battery Operated Personal Fan with 3 Speeds for Women Outdoor Travel (Yellow)",B09CD8KX3Q,"$13
99",$20.99,801,4.5 out of 5 stars
disney,2,52,False,https://www.amazon.com/Diamond-Magnetic-Birthday-Building-Princess/dp/B0BLBYVCC8/ref=sr_1_100,"Diamond Magnetic Tiles Girl Toys Age 6-7 6-8 3-5, Frozen Toys for Girls, Birthday Gifts & Toys for 3 4 5 6 7 8+ Year Old Girls & Boys, Magnetic Building Blocks Princess Toys",B0BLBYVCC8,"$29
99",$39.99,174,4.6 out of 5 stars
disney,2,53,False,https://www.amazon.com/Disney-Princess-Tri-Blend-Racerback-Layering/dp/B09H9LP9SF/ref=sr_1_101,Disney Women's Princess Once Upon a Time Tri-Blend Racerback Layering Tank,B09H9LP9SF,"$18
13",$21.39,46,3.8 out of 5 stars
disney,2,54,False,https://www.amazon.com/Scrapbook-Adventure-Embossed-Anniversary-Travelling/dp/B081SNX9YG/ref=sr_1_102,"Scrapbook Photo Album,Our Adventure Book Scrapbook, Embossed Words Hard Cover Movie Up Travel Scrapbook for Anniversary, Wedding, Travelling, Baby Shower, etc (Adventure Book)",B081SNX9YG,"$8
99",$12.99,"6,701",4.6 out of 5 stars
disney,2,55,False,https://www.amazon.com/Disney-Classic-Distressed-Standing-T-Shirt/dp/B07J2V4GJR/ref=sr_1_103,Disney Mickey Mouse Classic Distressed Standing T-Shirt,B07J2V4GJR,"$19
95",,"1,153",4.6 out of 5 stars
disney,2,56,False,https://www.amazon.com/Disney-Vehicle-Exclusive-Just-Play/dp/B08XSHSW4C/ref=sr_1_104,"Disney Wooden Toys Mickey Mouse Figure and Vehicle, Amazon Exclusive, by Just Play",B08XSHSW4C,"$12
49",$22.99,168,4.5 out of 5 stars
disney,2,57,False,https://www.amazon.com/Amazon-Essentials-Disney-Sweatpants-Heather/dp/B0864JWL5N/ref=sr_1_105,Amazon Essentials Disney | Marvel | Star Wars Men's Fleece Jogger Sweatpants,B0864JWL5N,"$22
32",,"1,144",4.7 out of 5 stars
disney,2,58,False,https://www.amazon.com/Funko-Pop-Collectible-Toy-Figure/dp/B0BLQXV38N/ref=sr_1_106,Funko Pop! Disney: The Nightmare Before Christmas 30th Anniversary - Pumpkin King,B0BLQXV38N,"$12
99",,,
disney,2,59,False,https://www.amazon.com/Frozen-Girls-Snowflake-Confetti-Silver/dp/B07XRVCZFS/ref=sr_1_107,"Frozen 2 Girls Snowflake Confetti Hair Brush, Silver",B07XRVCZFS,"$4
99",$9.99,"1,758",4.4 out of 5 stars
disney,2,60,False,https://www.amazon.com/Spotted-Zebra-Disney-Sleeveless-T-Shirts/dp/B07ZZKL1RF/ref=sr_1_108,Amazon Essentials Boys Sleeveless Tank Top T-Shirts (Previously Spotted Zebra),B07ZZKL1RF,"$21
40",,523,4.8 out of 5 stars
